filepath,label
dataset_fyp1\acne\acne-439_jpeg.rf.09e3f1d8ee5f2c8210105f6e0b1ee7ff.jpg,acne
dataset_fyp1\acne\acne-439_jpeg.rf.739b9e7b2550b900462320a9b086ce79.jpg,acne
dataset_fyp1\acne\acne-439_jpeg.rf.c007f11f2d18b68b3d07fbda36372e84.jpg,acne
dataset_fyp1\acne\acne-440_jpeg.rf.74f7f4b7cabd5d5e65c05367b20cb921.jpg,acne
dataset_fyp1\acne\acne-441_jpeg.rf.11e4ecfbce81071580a4c488c55359a1.jpg,acne
dataset_fyp1\acne\acne-441_jpeg.rf.7a3d88de2f38742e4e8d74e7dd913db4.jpg,acne
dataset_fyp1\acne\acne-441_jpeg.rf.c3cbb13cbe7d7d28976c0bf7ad8a4c9b.jpg,acne
dataset_fyp1\acne\acne-442_jpeg.rf.4039828c5825e56a2d965eff337a1c49.jpg,acne
dataset_fyp1\acne\acne-442_jpeg.rf.98fbd79029b796a6a769cb3d7cf6a2e4.jpg,acne
dataset_fyp1\acne\acne-442_jpeg.rf.aac25ee86644e0903055548cc75b7f5b.jpg,acne
dataset_fyp1\acne\acne-443_jpeg.rf.035df980e217425cf3c01c69db4e3ca8.jpg,acne
dataset_fyp1\acne\acne-443_jpeg.rf.66cc2f0992d43d40395e8abb53eea948.jpg,acne
dataset_fyp1\acne\acne-443_jpeg.rf.8c394880dafd8027d992dec008402504.jpg,acne
dataset_fyp1\acne\acne-444_jpeg.rf.17c710e4ae97046a1b75f237e00c4083.jpg,acne
dataset_fyp1\acne\acne-444_jpeg.rf.8a759876b570b709bc7a0c4d360cfbc4.jpg,acne
dataset_fyp1\acne\acne-444_jpeg.rf.e04558fc0798fa5a6dfa4a0c1f263089.jpg,acne
dataset_fyp1\acne\acne-445_jpeg.rf.b348a4570ab35b40f38fdcd815110cbf.jpg,acne
dataset_fyp1\acne\acne-445_jpeg.rf.c7521e2afbdc65191944790d4f54d698.jpg,acne
dataset_fyp1\acne\acne-445_jpeg.rf.ea1f44c1548bc922b805a8cf9baed35e.jpg,acne
dataset_fyp1\acne\acne-446_jpeg.rf.49502eeca55f583370ab57a6d2365e13.jpg,acne
dataset_fyp1\acne\acne-446_jpeg.rf.8e74b2de9ae5b231b4555619d7774e6f.jpg,acne
dataset_fyp1\acne\acne-446_jpeg.rf.aa12a3b18ac56343efb41e92c3963f39.jpg,acne
dataset_fyp1\acne\acne-447_jpeg.rf.40589a71ed621a0a4d23df9fbdedda3c.jpg,acne
dataset_fyp1\acne\acne-447_jpeg.rf.8d3240599fd26dadbdc57d31b9f2318c.jpg,acne
dataset_fyp1\acne\acne-447_jpeg.rf.b73cd997b638eae09b73b418d144f910.jpg,acne
dataset_fyp1\acne\acne-448_jpeg.rf.0c01fb516e04b00e61075c48afceff22.jpg,acne
dataset_fyp1\acne\acne-448_jpeg.rf.906408064849796e0760c3a1cf3f70f3.jpg,acne
dataset_fyp1\acne\acne-448_jpeg.rf.b021d1dcd56ff06db8c09d314cffc4f5.jpg,acne
dataset_fyp1\acne\acne-44_jpeg.rf.3a5b1e28ea39743db33f48b46ecb2e67.jpg,acne
dataset_fyp1\acne\acne-44_jpeg.rf.a09a06ca7108949a3862881a898eb952.jpg,acne
dataset_fyp1\acne\acne-44_jpeg.rf.ceace1986fb65ad6aea01b6f6f7359a1.jpg,acne
dataset_fyp1\acne\acne-450_jpeg.rf.4e11d9dcb7bf02787f418a02bdb00c35.jpg,acne
dataset_fyp1\acne\acne-450_jpeg.rf.c4287e4b16e7dc4edd06e51bfe683938.jpg,acne
dataset_fyp1\acne\acne-450_jpeg.rf.fec6ed23117910c8617e32059de6dad4.jpg,acne
dataset_fyp1\acne\acne-451_jpeg.rf.4ba336e1fa676e528d21aa03d76537dc.jpg,acne
dataset_fyp1\acne\acne-451_jpeg.rf.5d0cea48cdeab0d4da0e1bcc7be09971.jpg,acne
dataset_fyp1\acne\acne-451_jpeg.rf.ab9da0a0f97f4a3049d0e45b3cf1fff9.jpg,acne
dataset_fyp1\acne\acne-452_jpeg.rf.90a41e051b49c5770d82a466f442d4df.jpg,acne
dataset_fyp1\acne\acne-452_jpeg.rf.ac2086e4a2f90cb2cfb6c37f8cb51216.jpg,acne
dataset_fyp1\acne\acne-452_jpeg.rf.f6a32aff2fdc688217551d797a2afdf6.jpg,acne
dataset_fyp1\acne\acne-453_jpeg.rf.4421c608bb7ad4edc58efb540f096440.jpg,acne
dataset_fyp1\acne\acne-453_jpeg.rf.599343d9d86bdff8f2ef1b12c5f3eaac.jpg,acne
dataset_fyp1\acne\acne-453_jpeg.rf.ad700325bcaac6e54c001d0ed4afaa53.jpg,acne
dataset_fyp1\acne\acne-454_jpeg.rf.18a13bf93c2bd2276ccc6d4e8d5889c3.jpg,acne
dataset_fyp1\acne\acne-455_jpeg.rf.6304d18d7053e41b42da83d22d54643f.jpg,acne
dataset_fyp1\acne\acne-455_jpeg.rf.c700c1e657da094907796972c60b5d46.jpg,acne
dataset_fyp1\acne\acne-455_jpeg.rf.ed1d75be36cf2d6565bb23195140fe87.jpg,acne
dataset_fyp1\acne\acne-456_jpeg.rf.130dc43a9283d658f345f81c13d24430.jpg,acne
dataset_fyp1\acne\acne-456_jpeg.rf.6cc4a816dfceacefee97f07b0317e977.jpg,acne
dataset_fyp1\acne\acne-456_jpeg.rf.ebd4ad4ae2390d49bd8739f325fff0b4.jpg,acne
dataset_fyp1\acne\acne-457_jpeg.rf.96817d48e7a4fe76651012d96df43141.jpg,acne
dataset_fyp1\acne\acne-458_jpeg.rf.1800044c39a5a7bf3ad6c8ee9e9621e9.jpg,acne
dataset_fyp1\acne\acne-458_jpeg.rf.4a519fee2deeac56b21862117fcd42e3.jpg,acne
dataset_fyp1\acne\acne-458_jpeg.rf.9dfc3f4adb87460f23c8a99cbf268976.jpg,acne
dataset_fyp1\acne\acne-46-_png_jpg.rf.9214f5e1bd865aae697f58c97bac4604.jpg,acne
dataset_fyp1\acne\acne-462-_jpeg_jpg.rf.08049efa8f9aa709f54b64224eb6c9c1.jpg,acne
dataset_fyp1\acne\acne-463-_jpeg_jpg.rf.92281e54347d913e3167dec4eb23566a.jpg,acne
dataset_fyp1\acne\acne-466-_jpeg_jpg.rf.2f46b09b40e401e614c344eb98a99d9c.jpg,acne
dataset_fyp1\acne\acne-467-_jpeg_jpg.rf.616399b612c9a743f6565fa45ae3046b.jpg,acne
dataset_fyp1\acne\acne-482-_jpg.rf.32fcc385859d9575dd89899212e7c72f.jpg,acne
dataset_fyp1\acne\acne-48_jpeg.rf.3acdab521ecb10062309943f51c0ec77.jpg,acne
dataset_fyp1\acne\acne-48_jpeg.rf.4cc8afaf5b4f5e5328775578bf9ce06b.jpg,acne
dataset_fyp1\acne\acne-48_jpeg.rf.a9ded7072548a490e04644cb2735776d.jpg,acne
dataset_fyp1\acne\acne-490-_jpeg_jpg.rf.ef43ef668b3e1b3eba812bb170d3e9e8.jpg,acne
dataset_fyp1\acne\acne-498-_jpeg_jpg.rf.5cb1c9d60d92eb18e1e17f9b4416aaf4.jpg,acne
dataset_fyp1\acne\acne-49_jpeg.rf.3c951af43df31b304067823e836ec20b.jpg,acne
dataset_fyp1\acne\acne-4_jpeg.rf.0b2ca4b5f24346064e0f11154950d2d0.jpg,acne
dataset_fyp1\acne\acne-4_jpeg.rf.23d05b5c692fea21d34eaf769ffa107c.jpg,acne
dataset_fyp1\acne\acne-4_jpeg.rf.c438a57664dacd9816090039d5522ded.jpg,acne
dataset_fyp1\acne\acne-50_jpeg.rf.482e3ccd2dd52214470131746460f538.jpg,acne
dataset_fyp1\acne\acne-515-_jpeg_jpg.rf.ee3e445810a51658813116fbc2dda9f8.jpg,acne
dataset_fyp1\acne\acne-516-_jpg.rf.eef1d3ab5f3a9977a8f00d7329ab6af6.jpg,acne
dataset_fyp1\acne\acne-525-_jpeg_jpg.rf.0679731d9698a16d0dc5181197837b05.jpg,acne
dataset_fyp1\acne\acne-52_jpeg.rf.463ca01427ced8b75e8ad555f6562c85.jpg,acne
dataset_fyp1\acne\acne-52_jpeg.rf.4ba5bae739485794ad01d6ddb2713b31.jpg,acne
dataset_fyp1\acne\acne-52_jpeg.rf.9ff829362776e6e93a0380c5ae10dce0.jpg,acne
dataset_fyp1\acne\acne-53_jpeg.rf.309209351017f3c3f758c34a4f03066d.jpg,acne
dataset_fyp1\acne\acne-53_jpeg.rf.5e313e36b6a2cdb16036ecfca7bd8ce4.jpg,acne
dataset_fyp1\acne\acne-53_jpeg.rf.f17c4fe2332f052e5a1d6d2a12edf11b.jpg,acne
dataset_fyp1\acne\acne-54_jpeg.rf.28ba6467b58feb5da045ed75c4437955.jpg,acne
dataset_fyp1\acne\acne-54_jpeg.rf.f42808ceac9b99026647fefa6ad40097.jpg,acne
dataset_fyp1\acne\acne-54_jpeg.rf.fd50ab764a000a713e4213d603feba8a.jpg,acne
dataset_fyp1\acne\acne-55_jpeg.rf.52d59d05e0557577fad9f5ad4a556b2b.jpg,acne
dataset_fyp1\acne\acne-55_jpeg.rf.58295d18f65b714284f8b196289592fd.jpg,acne
dataset_fyp1\acne\acne-55_jpeg.rf.63cbfdb90a0985cf988c074a247c3a38.jpg,acne
dataset_fyp1\acne\acne-565-_jpg.rf.8fecfa92406f676c1910c9b258dfdff7.jpg,acne
dataset_fyp1\acne\acne-56_jpeg.rf.967731b7fd228e7b4e8d996b656781cd.jpg,acne
dataset_fyp1\acne\acne-572-_jpeg_jpg.rf.b97e157bb4adf71ed5ab98e4f2f84e9a.jpg,acne
dataset_fyp1\acne\acne-572-_jpg.rf.b8b0c6cb20d761200d07904928c15149.jpg,acne
dataset_fyp1\acne\acne-57_jpeg.rf.b9ed02768080fdfcf648eef4e58c1904.jpg,acne
dataset_fyp1\acne\acne-586-_jpeg_jpg.rf.8fa4ebe3d00bfa0db0c9871da5926a4f.jpg,acne
dataset_fyp1\acne\acne-58_jpeg.rf.11b322ab2b7e405a9c44cfa85bb24791.jpg,acne
dataset_fyp1\acne\acne-58_jpeg.rf.28bfba3d8e2101849e282cb1272be2cf.jpg,acne
dataset_fyp1\acne\acne-58_jpeg.rf.6a41f6b35e99676c1aa71a5b4184a19a.jpg,acne
dataset_fyp1\acne\acne-5_jpeg.rf.2d6671715f0149df7b494c4d3f12a98b.jpg,acne
dataset_fyp1\acne\acne-60_jpeg.rf.f2694c8e6226c725ff40b771560b5e06.jpg,acne
dataset_fyp1\acne\acne-618-_jpg.rf.07fc5155024b939b2bea4f9c3c16a4fe.jpg,acne
dataset_fyp1\acne\acne-61_jpeg.rf.28209abd219eaf358e32f3e41c368760.jpg,acne
dataset_fyp1\acne\acne-61_jpeg.rf.44491ade9b975ab6df0431537edb6408.jpg,acne
dataset_fyp1\acne\acne-61_jpeg.rf.b2138da2b11d668db560197ed1cf225f.jpg,acne
dataset_fyp1\acne\acne-62_jpeg.rf.476a0dea19e8c7fd1055e2d591005890.jpg,acne
dataset_fyp1\acne\acne-62_jpeg.rf.70605cf17da5ed58c8681dd07fdd767c.jpg,acne
dataset_fyp1\acne\acne-62_jpeg.rf.ac3f35c21b2fe5ca0ce4aff6bd348c3b.jpg,acne
dataset_fyp1\acne\acne-645-_jpg.rf.904c0b593332905583bf6064664721e1.jpg,acne
dataset_fyp1\acne\acne-649-_jpg.rf.ed049b90e900b86a28a772f8ae3e8018.jpg,acne
dataset_fyp1\acne\acne-64_jpeg.rf.4186cc3c011874e31e65851c7adff713.jpg,acne
dataset_fyp1\acne\acne-64_jpeg.rf.860c354c1fe371bc92037186e7531cd0.jpg,acne
dataset_fyp1\acne\acne-64_jpeg.rf.e3d8ffbbbbde870a7ea825cce556e735.jpg,acne
dataset_fyp1\acne\acne-658-_jpg.rf.ec845de3cc06f266a406a12a49b6e6c6.jpg,acne
dataset_fyp1\acne\acne-677-_jpeg_jpg.rf.2ff79ac80cba13065c646863f954d3a7.jpg,acne
dataset_fyp1\acne\acne-678-_jpeg_jpg.rf.5ca0e00b943ef4d58fd4dc4915f3202c.jpg,acne
dataset_fyp1\acne\acne-684-_jpeg_jpg.rf.bd1344d4f12becb1f1706a43b4542cf6.jpg,acne
dataset_fyp1\acne\acne-6_jpeg.rf.80265b4fa3a385c07f2f9395e486faf9.jpg,acne
dataset_fyp1\acne\acne-7-_png_jpg.rf.3016b5922535ca6939c1154b91e052d9.jpg,acne
dataset_fyp1\acne\acne-70_jpeg.rf.79a8da468a25fbeeb5a047793a3e9a4d.jpg,acne
dataset_fyp1\acne\acne-71_jpeg.rf.2e67c7ebe6aab3f851e49dd0fc355414.jpg,acne
dataset_fyp1\acne\acne-71_jpeg.rf.40804f9e8cb069ec301b171bc702fdba.jpg,acne
dataset_fyp1\acne\acne-71_jpeg.rf.b5adf33b1b35b9ac7d025477efa13bb6.jpg,acne
dataset_fyp1\acne\acne-73_jpeg.rf.2703f4793f2d5044e08486eff454f0d9.jpg,acne
dataset_fyp1\acne\acne-73_jpeg.rf.416e2a071e15c7c6c421e8f9c9cbf362.jpg,acne
dataset_fyp1\acne\acne-73_jpeg.rf.5e196b2c1898b81493da5ffa1cf84ce5.jpg,acne
dataset_fyp1\acne\acne-749-_jpeg_jpg.rf.b97734fbbf1c8acb784ae9090711221f.jpg,acne
dataset_fyp1\acne\acne-74_jpeg.rf.6315f5e2b1dc637f7a0a8cf42381279f.jpg,acne
dataset_fyp1\acne\acne-74_jpeg.rf.67eee3b2d55309b3ace1df0c70afd9e2.jpg,acne
dataset_fyp1\acne\acne-74_jpeg.rf.74c00cc08cb76e29f6036261a2dd7596.jpg,acne
dataset_fyp1\acne\acne-754-_jpeg_jpg.rf.5d7736dbe1e93575d0354c70d2703480.jpg,acne
dataset_fyp1\acne\acne-754-_jpg.rf.92338474cac25660e5408e1a4dee4971.jpg,acne
dataset_fyp1\acne\acne-75_jpeg.rf.d648e68373adc0adfd965b63d4632a48.jpg,acne
dataset_fyp1\acne\acne-767-_jpg.rf.5d064c9e7fae8f9907562be07f4cab6e.jpg,acne
dataset_fyp1\acne\acne-76_jpeg.rf.61a13e5af10b4ecf110131f40b6edf13.jpg,acne
dataset_fyp1\acne\acne-76_jpeg.rf.9aa5cc4527dc97bbba01df0d453cca88.jpg,acne
dataset_fyp1\acne\acne-76_jpeg.rf.f3f5114dc7c2c85ae4a52a8faa9165e2.jpg,acne
dataset_fyp1\acne\acne-77_jpeg.rf.b5794c2f868e45624ee538ed0e36657b.jpg,acne
dataset_fyp1\acne\acne-781-_jpg.rf.8fdf070163eee30fd4578985a1766650.jpg,acne
dataset_fyp1\acne\acne-784-_jpeg_jpg.rf.b950ec88dfd0a184af41f9ac790247ee.jpg,acne
dataset_fyp1\acne\acne-786-_jpeg_jpg.rf.8f09bd9e5817d02d934e3623b9137747.jpg,acne
dataset_fyp1\acne\acne-78_jpeg.rf.ca1dc8af44d36a59fe0b4964ebcca155.jpg,acne
dataset_fyp1\acne\acne-795-_jpeg_jpg.rf.32c24b5a9dbf8b89b58a08189ebdc6e5.jpg,acne
dataset_fyp1\acne\acne-797-_jpg.rf.902b82fb30252e6d481e29a28ebfab9f.jpg,acne
dataset_fyp1\acne\acne-79_jpeg.rf.3d89356c593f4a13796c84584f1ebae1.jpg,acne
dataset_fyp1\acne\acne-79_jpeg.rf.8b03b6494f67a31e4e066213e42f485f.jpg,acne
dataset_fyp1\acne\acne-79_jpeg.rf.f04fa53e2ca424f3df254c55036cd948.jpg,acne
dataset_fyp1\acne\acne-7_jpeg.rf.34ee37b930f592f787bb8d1bf6b37d30.jpg,acne
dataset_fyp1\acne\acne-800-_jpeg_jpg.rf.ef185f4da47f13b81993bc790d83bd9a.jpg,acne
dataset_fyp1\acne\acne-80_jpeg.rf.8aea20e2a9046ae3aa7056f9e36052c2.jpg,acne
dataset_fyp1\acne\acne-80_jpeg.rf.9c64dd4983987dfc7070ff0f35c2eddd.jpg,acne
dataset_fyp1\acne\acne-80_jpeg.rf.9f84fde7496074c93b503a03de510157.jpg,acne
dataset_fyp1\acne\acne-816-_jpg.rf.63c9504c7221d5df691d7793c46858b3.jpg,acne
dataset_fyp1\acne\acne-81_jpeg.rf.2dcb28c8853605958defd883944aa4cb.jpg,acne
dataset_fyp1\acne\acne-81_jpeg.rf.40b99f71bb9313696f8e5910e3a845b8.jpg,acne
dataset_fyp1\acne\acne-81_jpeg.rf.e47065c54dfdd4d5b60a6ae86c82b7eb.jpg,acne
dataset_fyp1\acne\acne-820-_jpg.rf.07aeddb23304cefa979d337c5a0bf87d.jpg,acne
dataset_fyp1\acne\acne-821-_jpg.rf.ba2426f5298d43984686671fbab626d9.jpg,acne
dataset_fyp1\acne\acne-82_jpeg.rf.58aa128cb89c7440c298ad87ba810f87.jpg,acne
dataset_fyp1\acne\acne-82_jpeg.rf.74054dbecba236793043b917b0373df6.jpg,acne
dataset_fyp1\acne\acne-82_jpeg.rf.995da97ae453da87bbc95d23d6e576fa.jpg,acne
dataset_fyp1\acne\acne-83_jpeg.rf.5e49317764327db080c83ca841084390.jpg,acne
dataset_fyp1\acne\acne-84_jpeg.rf.040421ad53965f5f41ddc6f6a8edef9f.jpg,acne
dataset_fyp1\acne\acne-85_jpeg.rf.4954c7005be728243d7e261bb54c7676.jpg,acne
dataset_fyp1\acne\acne-85_jpeg.rf.ad62617f33028383d5f54a9e96e18f02.jpg,acne
dataset_fyp1\acne\acne-85_jpeg.rf.f0191760e52e64aeff4a6fa4c3902954.jpg,acne
dataset_fyp1\acne\acne-864-_jpeg_jpg.rf.09925247d2ada01a6f7220f3f4f36d9e.jpg,acne
dataset_fyp1\acne\acne-877-_jpeg_jpg.rf.bc1f17d9a8224f6985adace8fb2e08f5.jpg,acne
dataset_fyp1\acne\acne-87_jpeg.rf.2e7547d12cc90cc178e5a5f54a4361bc.jpg,acne
dataset_fyp1\acne\acne-87_jpeg.rf.697e9bbaee187193b6500d76711aec34.jpg,acne
dataset_fyp1\acne\acne-87_jpeg.rf.6b37c6168d53f3f4c81497908a042d88.jpg,acne
dataset_fyp1\acne\acne-887-_jpeg_jpg.rf.bfbbe62ef5d7d337dc59abf01cc75d93.jpg,acne
dataset_fyp1\acne\acne-88_jpeg.rf.8c883d0064c9b8b4c12b51f800f35667.jpg,acne
dataset_fyp1\acne\acne-88_jpeg.rf.a89b4136948caebee438f2859e2c84c1.jpg,acne
dataset_fyp1\acne\acne-88_jpeg.rf.e5c76005b5292fefddca0e753aee38d1.jpg,acne
dataset_fyp1\acne\acne-899-_jpeg_jpg.rf.2e9bd01aed73d13b3f8ff06845b111bb.jpg,acne
dataset_fyp1\acne\acne-89_jpeg.rf.2d6e99b7acb34ac110655a0129c6f6ff.jpg,acne
dataset_fyp1\acne\acne-89_jpeg.rf.6b8f0ac57a6528a269583fad16ddb741.jpg,acne
dataset_fyp1\acne\acne-89_jpeg.rf.773df8d1638ee1ab24ec4f35e9ff7e8b.jpg,acne
dataset_fyp1\acne\acne-8_jpeg.rf.294cb3bcf0d442b8ad6de0145c53d5ea.jpg,acne
dataset_fyp1\acne\acne-8_jpeg.rf.3e2cc57abd0219b8c5c54c70125d2ff2.jpg,acne
dataset_fyp1\acne\acne-8_jpeg.rf.846909f42bc6ab7c2271191b9847b310.jpg,acne
dataset_fyp1\acne\acne-9-_jpg.rf.9117fc4817b49e91ff9b0b082ca185bb.jpg,acne
dataset_fyp1\acne\acne-900-_jpeg_jpg.rf.b99ee9ac35c760b56a7533dc005d79d0.jpg,acne
dataset_fyp1\acne\acne-90_jpeg.rf.715856ba33d2f7c26294ceea4aaa611b.jpg,acne
dataset_fyp1\acne\acne-913-_jpeg_jpg.rf.62a8813db5f80d8a0953aa89af196258.jpg,acne
dataset_fyp1\acne\acne-92_jpeg.rf.ffaa4abd4c59b50edc52a68d96de7679.jpg,acne
dataset_fyp1\acne\acne-933-_jpeg_jpg.rf.bd09830a138e048a345afc4f440c116e.jpg,acne
dataset_fyp1\acne\acne-934-_jpeg_jpg.rf.be3df18d18f4d78527708e7704633db0.jpg,acne
dataset_fyp1\acne\acne-93_jpeg.rf.30dd3c2dd35c187c279f81197894c65e.jpg,acne
dataset_fyp1\acne\acne-93_jpeg.rf.8ed4d65382cf14da62dad08e938e414e.jpg,acne
dataset_fyp1\acne\acne-93_jpeg.rf.f003ed34f9cfc0452a68fd5bd66fa82a.jpg,acne
dataset_fyp1\acne\acne-94_jpeg.rf.026ec8c717a07c643717eece6f67175a.jpg,acne
dataset_fyp1\acne\acne-94_jpeg.rf.0e74b52e9ba5c22c361c725fc97cd7d5.jpg,acne
dataset_fyp1\acne\acne-94_jpeg.rf.c64f8962172091d296b522d43b8e2958.jpg,acne
dataset_fyp1\acne\acne-95_jpeg.rf.28c5c0321aca3fbff22844c56937dbfd.jpg,acne
dataset_fyp1\acne\acne-96-_jpg.rf.e93eb363342fc699513debd1d328fbb3.jpg,acne
dataset_fyp1\acne\acne-96_jpeg.rf.044346d9ee35ca61da01a4fb2f7ac9f9.jpg,acne
dataset_fyp1\acne\acne-96_jpeg.rf.f41b28fa92fa839f053bce9a3ec1637e.jpg,acne
dataset_fyp1\acne\acne-96_jpeg.rf.ff885bfd24e5fd4322f0189e98ade0ac.jpg,acne
dataset_fyp1\acne\acne-98-_jpg.rf.315a27ebdf41ab89a280f121f8019668.jpg,acne
dataset_fyp1\acne\acne-98_jpeg.rf.e3ee418c4157dffff8102998f94e7257.jpg,acne
dataset_fyp1\acne\acne-99_jpeg.rf.38ff75b46468fb68d29e4125bde66e86.jpg,acne
dataset_fyp1\acne\acne-9_jpeg.rf.212c446a5902af3d2c20c95e80c2fe14.jpg,acne
dataset_fyp1\acne\acne-9_jpeg.rf.af8b7f78342611641a751fbacd838415.jpg,acne
dataset_fyp1\acne\acne-9_jpeg.rf.f4c2ca2d6212d212b29a6a9644d997db.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-003 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-003.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-1 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-1.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-10.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-11.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-12.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-13 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-13.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-14.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-15 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-15.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-16 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-16.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-17.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-18.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-19.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-2 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-2.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-20.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-21 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-21.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-22 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-22.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-23.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-24 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-24.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-25 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-25.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-26 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-26.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-27.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-28 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-28.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-29 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-29.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-3 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-3.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-32.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-34.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-35.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-36 (2).jpg,acne
dataset_fyp1\acne\acne-closed-comedo-36.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-38.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-4.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-40.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-5.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-6.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-7.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-8.jpg,acne
dataset_fyp1\acne\acne-closed-comedo-9.jpg,acne
dataset_fyp1\acne\acne-Closed-Comedo.jpg,acne
dataset_fyp1\acne\acne-cystic-104.jpg,acne
dataset_fyp1\acne\acne-cystic-106.jpg,acne
dataset_fyp1\acne\acne-cystic-108.jpg,acne
dataset_fyp1\acne\acne-cystic-11.jpg,acne
dataset_fyp1\acne\acne-cystic-111.jpg,acne
dataset_fyp1\acne\acne-cystic-113.jpg,acne
dataset_fyp1\acne\acne-cystic-114 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-114.jpg,acne
dataset_fyp1\acne\acne-cystic-115.jpg,acne
dataset_fyp1\acne\acne-cystic-117.jpg,acne
dataset_fyp1\acne\acne-cystic-118.jpg,acne
dataset_fyp1\acne\acne-cystic-12.jpg,acne
dataset_fyp1\acne\acne-cystic-120 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-120.jpg,acne
dataset_fyp1\acne\acne-cystic-121.jpg,acne
dataset_fyp1\acne\acne-cystic-122 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-122.jpg,acne
dataset_fyp1\acne\acne-cystic-123.jpg,acne
dataset_fyp1\acne\acne-cystic-124.jpg,acne
dataset_fyp1\acne\acne-cystic-125.jpg,acne
dataset_fyp1\acne\acne-cystic-126 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-126.jpg,acne
dataset_fyp1\acne\acne-cystic-127.jpg,acne
dataset_fyp1\acne\acne-cystic-128 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-128.jpg,acne
dataset_fyp1\acne\acne-cystic-129.jpg,acne
dataset_fyp1\acne\acne-cystic-13.jpg,acne
dataset_fyp1\acne\acne-cystic-130.jpg,acne
dataset_fyp1\acne\acne-cystic-131 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-131.jpg,acne
dataset_fyp1\acne\acne-cystic-133 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-133.jpg,acne
dataset_fyp1\acne\acne-cystic-134.jpg,acne
dataset_fyp1\acne\acne-cystic-135.jpg,acne
dataset_fyp1\acne\acne-cystic-14.jpg,acne
dataset_fyp1\acne\acne-cystic-140.jpg,acne
dataset_fyp1\acne\acne-cystic-141 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-141.jpg,acne
dataset_fyp1\acne\acne-cystic-142.jpg,acne
dataset_fyp1\acne\acne-cystic-143.jpg,acne
dataset_fyp1\acne\acne-cystic-148.jpg,acne
dataset_fyp1\acne\acne-cystic-15.jpg,acne
dataset_fyp1\acne\acne-cystic-16.jpg,acne
dataset_fyp1\acne\acne-cystic-17.jpg,acne
dataset_fyp1\acne\acne-cystic-18 (2).jpg,acne
dataset_fyp1\acne\acne-cystic-18.jpg,acne
dataset_fyp1\acne\acne-cystic-19 (2).jpg,acne
